participant_id,video_id,start_timestamp,stop_timestamp,narration
P22,P22_07,00:15:22.529,00:15:30.980,put on lid
P22,P22_07,00:15:30.980,00:15:36.819,adjust cooker
P22,P22_07,00:15:36.819,00:15:37.930,pick up pot
P22,P22_07,00:15:37.930,00:15:41.279,put down pot
P22,P22_07,00:15:41.279,00:15:43.689,move wooden spoon
P22,P22_07,00:15:43.689,00:15:44.689,open cabinet
P22,P22_07,00:15:44.689,00:15:49.980,pick up ladle rest
P22,P22_07,00:15:49.980,00:15:51.809,put down ladle rest
P22,P22_07,00:15:51.809,00:15:53.749,put down wooden spoon
P22,P22_07,00:15:53.749,00:15:56.610,move knife
P22,P22_07,00:15:56.610,00:15:57.610,pick up bag
P22,P22_07,00:15:57.610,00:16:00.649,open cabinet
P22,P22_07,00:16:00.649,00:16:01.649,put away bag
P22,P22_07,00:16:01.649,00:16:04.209,close cabinet
P22,P22_07,00:16:04.209,00:16:05.209,pick up knife
P22,P22_07,00:16:05.209,00:16:06.209,move knife
P22,P22_07,00:16:06.209,00:16:07.209,pick up potato peeler
P22,P22_07,00:16:07.209,00:16:08.209,pick up scraps
P22,P22_07,00:16:08.209,00:16:10.449,pick up scraps
P22,P22_07,00:16:10.449,00:16:11.449,open basket
P22,P22_07,00:16:11.449,00:16:12.449,toss rinds
P22,P22_07,00:16:12.449,00:16:14.519,close basket
P22,P22_07,00:16:14.519,00:16:15.680,move cutlery
P22,P22_07,00:16:15.680,00:16:19.490,move cutting board
P22,P22_07,00:16:19.490,00:16:22.670,grab gas lighter
P22,P22_07,00:16:22.670,00:16:23.759,open drawer
P22,P22_07,00:16:23.759,00:16:24.839,put down down gas lighter
P22,P22_07,00:16:24.839,00:16:28.079,close drawer
P22,P22_07,00:16:28.079,00:16:29.160,open lid
P22,P22_07,00:16:29.160,00:16:30.350,close lid
P22,P22_07,00:16:30.350,00:16:31.930,adjust stove
P22,P22_07,00:16:31.930,00:16:32.930,open lid
P22,P22_07,00:16:32.930,00:16:37.230,stir zucchini
P22,P22_07,00:16:37.230,00:16:39.910,close lid
P22,P22_07,00:16:39.910,00:16:46.759,adjust stove
P22,P22_07,00:16:46.759,00:16:47.759,open tap
P22,P22_07,00:16:47.759,00:16:48.759,rinse hands
P22,P22_07,00:16:48.759,00:16:50.860,rinse sponge
P22,P22_07,00:16:50.860,00:16:53.180,move cutting board
P22,P22_07,00:16:53.180,00:17:01.709,clean mezzaluna
P22,P22_07,00:17:01.709,00:17:08.000,put down mincing knife
P22,P22_07,00:17:08.000,00:17:11.000,lather potato peeler
P22,P22_07,00:17:11.000,00:17:15.490,lather knife
P22,P22_07,00:17:15.490,00:17:22.150,lather cutting board
P22,P22_07,00:17:22.150,00:17:23.170,lather cutting board
P22,P22_07,00:17:23.170,00:17:25.440,put down cutting board
P22,P22_07,00:17:25.440,00:17:28.310,open tap
P22,P22_07,00:17:28.310,00:17:36.380,rinse cutting board
P22,P22_07,00:17:36.380,00:17:43.030,rinse cutting board
P22,P22_07,00:17:43.030,00:17:48.120,rinse cutting board
P22,P22_07,00:17:48.120,00:17:51.950,put down cutting board
P22,P22_07,00:17:51.950,00:17:56.560,rinse mincing knife
P22,P22_07,00:17:56.560,00:17:58.150,put down mincing knife
P22,P22_07,00:17:58.150,00:17:59.600,rinse potato peeler
P22,P22_07,00:17:59.600,00:18:00.970,put down potato peeler
P22,P22_07,00:18:00.970,00:18:02.200,rinse knife
P22,P22_07,00:18:02.200,00:18:04.340,put down knife
P22,P22_07,00:18:04.340,00:18:05.470,rinse cloth
P22,P22_07,00:18:05.470,00:18:09.240,close tap
P22,P22_07,00:18:09.240,00:18:10.910,clean sink
P22,P22_07,00:18:10.910,00:18:12.160,open tap
P22,P22_07,00:18:12.160,00:18:14.020,rinse steel wool
P22,P22_07,00:18:14.020,00:18:15.020,close tap
P22,P22_07,00:18:15.020,00:18:16.350,put down cloth
P22,P22_07,00:18:16.350,00:18:17.350,open tap
P22,P22_07,00:18:17.350,00:18:18.350,rinse hands
P22,P22_07,00:18:18.350,00:18:19.350,close tap
P22,P22_07,00:18:19.350,00:18:23.120,dry hands
P22,P22_07,00:18:23.120,00:18:28.810,put down cloth
P22,P22_07,00:18:28.810,00:18:30.200,open drawer
P22,P22_07,00:18:30.200,00:18:31.200,close drawer
P22,P22_07,00:18:31.200,00:18:34.940,turn on gas
P22,P22_07,00:18:34.940,00:18:41.440,light stove
P22,P22_07,00:18:41.440,00:18:42.610,move pot
P22,P22_07,00:18:42.610,00:18:45.970,move roll of paper
P22,P22_07,00:18:45.970,00:18:47.080,remove lid
P22,P22_07,00:18:47.080,00:18:55.120,stir zucchini
P22,P22_07,00:18:55.120,00:19:00.640,stir zucchini
P22,P22_07,00:19:00.640,00:19:02.370,put down wooden spoon
P22,P22_07,00:19:02.370,00:19:09.430,replace lid
P22,P22_07,00:19:09.430,00:19:10.800,move scale
P22,P22_07,00:19:10.800,00:19:11.820,pick up container
P22,P22_07,00:19:11.820,00:19:15.280,move scale
P22,P22_07,00:19:15.280,00:19:18.540,pick up kettle
P22,P22_07,00:19:18.540,00:19:22.220,pour water
P22,P22_07,00:19:22.220,00:19:26.740,pour water
P22,P22_07,00:19:26.740,00:19:32.410,pour water
P22,P22_07,00:19:32.410,00:19:37.070,pour water
P22,P22_07,00:19:37.070,00:19:44.790,pour water
P22,P22_07,00:19:44.790,00:19:48.610,put down kettle
P22,P22_07,00:19:48.610,00:19:52.370,pick up salt
P22,P22_07,00:19:52.370,00:19:55.370,open drawer
P22,P22_07,00:19:55.370,00:19:56.370,pick up spoon
P22,P22_07,00:19:56.370,00:19:59.010,close drawer
P22,P22_07,00:19:59.010,00:20:03.690,open salt
P22,P22_07,00:20:03.690,00:20:08.990,pour salt
P22,P22_07,00:20:08.990,00:20:09.990,put salt
P22,P22_07,00:20:09.990,00:20:13.330,pour salt
P22,P22_07,00:20:13.330,00:20:15.880,put sale
P22,P22_07,00:20:15.880,00:20:23.160,mix water
P22,P22_07,00:20:23.160,00:20:35.450,put lid
P22,P22_07,00:20:35.450,00:20:38.310,put spoon
P22,P22_07,00:20:38.310,00:20:40.580,pick up put plug
P22,P22_07,00:20:40.580,00:20:44.290,put salt
P22,P22_07,00:20:44.290,00:20:47.660,pour pasta
P22,P22_07,00:20:47.660,00:20:49.420,put lid
P22,P22_07,00:20:49.420,00:20:54.060,open drawer
P22,P22_07,00:20:54.060,00:20:56.040,pick up wooden fork
P22,P22_07,00:20:56.040,00:21:00.920,stir pasta
P22,P22_07,00:21:00.920,00:21:07.460,put down wooden fork
P22,P22_07,00:21:07.460,00:21:15.550,pick up pasta
P22,P22_07,00:21:15.550,00:21:16.670,close bag
P22,P22_07,00:21:16.670,00:21:17.670,put down pasta
P22,P22_07,00:21:17.670,00:21:20.190,close cabinet
P22,P22_07,00:21:20.190,00:21:21.190,pick up lid
P22,P22_07,00:21:21.190,00:21:24.310,pick up wooden spoon
P22,P22_07,00:21:24.310,00:21:25.310,put down lid
P22,P22_07,00:21:25.310,00:21:26.310,put down wooden spoon
P22,P22_07,00:21:26.310,00:21:27.310,pick up lighter
P22,P22_07,00:21:27.310,00:21:28.310,open drawer
P22,P22_07,00:21:28.310,00:21:29.310,close drawer
P22,P22_07,00:21:29.310,00:21:30.310,open drawer
P22,P22_07,00:21:30.310,00:21:32.000,pick up lighter
P22,P22_07,00:21:32.000,00:21:33.090,light stove
P22,P22_07,00:21:33.090,00:21:40.530,close drawer
P22,P22_07,00:21:40.530,00:21:44.250,take
P22,P22_07,00:21:44.250,00:21:51.030,set down scale
P22,P22_07,00:21:51.030,00:21:52.030,turn on tap
P22,P22_07,00:21:52.030,00:21:53.220,wash hands
P22,P22_07,00:21:53.220,00:21:56.120,soap spoon
P22,P22_07,00:21:56.120,00:22:00.200,rinse spoon
P22,P22_07,00:22:00.200,00:22:01.300,turn off tap
P22,P22_07,00:22:01.300,00:22:07.200,put spoon
P22,P22_07,00:22:07.200,00:22:12.510,dry hands
P22,P22_07,00:22:12.510,00:22:15.080,take cloth
P22,P22_07,00:22:15.080,00:22:17.280,open closet
P22,P22_07,00:22:17.280,00:22:18.820,take cleanser
P22,P22_07,00:22:18.820,00:22:24.720,spray cleanser
P22,P22_07,00:22:24.720,00:22:27.030,wash table
P22,P22_07,00:22:27.030,00:22:29.860,spray detergent
P22,P22_07,00:22:29.860,00:22:35.380,wash table
P22,P22_07,00:22:35.380,00:22:42.530,clean table
P22,P22_07,00:22:42.530,00:22:43.620,put down detergent
P22,P22_07,00:22:43.620,00:22:44.620,open cabinet
P22,P22_07,00:22:44.620,00:22:46.550,put away detergent
P22,P22_07,00:22:46.550,00:22:47.550,open tap
P22,P22_07,00:22:47.550,00:22:48.550,rinse cloth
P22,P22_07,00:22:48.550,00:22:56.300,close tap
P22,P22_07,00:22:56.300,00:23:08.750,clean table
P22,P22_07,00:23:08.750,00:23:09.750,open tap
P22,P22_07,00:23:09.750,00:23:13.480,rinse cloth
P22,P22_07,00:23:13.480,00:23:16.510,put down cloth
P22,P22_07,00:23:16.510,00:23:19.090,open cabinet
P22,P22_07,00:23:19.090,00:23:20.090,pick up plate
P22,P22_07,00:23:20.090,00:23:21.910,pick up plate
P22,P22_07,00:23:21.910,00:23:26.560,close cabinet
P22,P22_07,00:23:26.560,00:23:27.560,put down plates
P22,P22_07,00:23:27.560,00:23:29.000,open drawer
P22,P22_07,00:23:29.000,00:23:31.380,dry hands
P22,P22_07,00:23:31.380,00:23:33.970,pick up placemat
P22,P22_07,00:23:33.970,00:23:35.050,pick up placemat
P22,P22_07,00:23:35.050,00:23:37.200,close drawer
P22,P22_07,00:23:37.200,00:23:38.250,pick up trivet
P22,P22_07,00:23:38.250,00:23:39.250,close drawer
P22,P22_07,00:23:39.250,00:23:43.590,put down trivet
P22,P22_07,00:23:43.590,00:23:46.920,arrange placemat
P22,P22_07,00:23:46.920,00:23:50.740,arrange placemat
P22,P22_07,00:23:50.740,00:23:56.620,open drawer
P22,P22_07,00:23:56.620,00:23:59.360,pick up silverware
P22,P22_07,00:23:59.360,00:24:00.380,put down fork
P22,P22_07,00:24:00.380,00:24:03.340,put down fork
P22,P22_07,00:24:03.340,00:24:05.580,open lid
P22,P22_07,00:24:05.580,00:24:07.370,stir zucchini
P22,P22_07,00:24:07.370,00:24:10.970,turn off stove
P22,P22_07,00:24:10.970,00:24:12.420,put down wooden spoon
P22,P22_07,00:24:12.420,00:24:15.300,replace lid
P22,P22_07,00:24:15.300,00:24:16.330,pick up plates
P22,P22_07,00:24:16.330,00:24:18.090,put down plate
P22,P22_07,00:24:18.090,00:24:22.710,put down plate
P22,P22_07,00:24:22.710,00:24:25.790,pick up ladle
P22,P22_07,00:24:25.790,00:24:31.940,stir pasta
P22,P22_07,00:24:31.940,00:24:35.530,put down wooden fork
P22,P22_07,00:24:35.530,00:24:36.630,open cabinet
P22,P22_07,00:24:36.630,00:24:39.100,pick up glass
P22,P22_07,00:24:39.100,00:24:40.210,pick up glass
P22,P22_07,00:24:40.210,00:24:41.210,put down glass
P22,P22_07,00:24:41.210,00:24:44.390,put down glass
P22,P22_07,00:24:44.390,00:24:45.480,pick up water
P22,P22_07,00:24:45.480,00:24:50.280,put down water
P22,P22_07,00:24:50.280,00:24:51.420,open microwave oven
P22,P22_07,00:24:51.420,00:24:55.010,grab grill
P22,P22_07,00:24:55.010,00:24:56.010,remove plate
P22,P22_07,00:24:56.010,00:25:00.920,remove crumbs from plate
P22,P22_07,00:25:00.920,00:25:02.420,open tap
P22,P22_07,00:25:02.420,00:25:04.660,rinse plate
P22,P22_07,00:25:04.660,00:25:05.660,close tap
P22,P22_07,00:25:05.660,00:25:14.680,lather plate
P22,P22_07,00:25:14.680,00:25:15.680,open tap
P22,P22_07,00:25:15.680,00:25:23.200,rinse plate
P22,P22_07,00:25:23.200,00:25:25.890,put down down plate
P22,P22_07,00:25:25.890,00:25:27.510,move plate
P22,P22_07,00:25:27.510,00:25:28.510,rinse hands
P22,P22_07,00:25:28.510,00:25:29.580,close tap
P22,P22_07,00:25:29.580,00:25:30.580,dry hands
P22,P22_07,00:25:30.580,00:25:38.140,put rag
P22,P22_07,00:25:38.140,00:25:40.190,take towel
P22,P22_07,00:25:40.190,00:25:41.190,open locker
P22,P22_07,00:25:41.190,00:25:45.310,take detergent
P22,P22_07,00:25:45.310,00:25:47.170,remove holder
P22,P22_07,00:25:47.170,00:25:48.440,spray detergent
P22,P22_07,00:25:48.440,00:25:52.960,clean microwave
P22,P22_07,00:25:52.960,00:26:03.830,clean microwave
P22,P22_07,00:26:03.830,00:26:06.670,clean microwave
P22,P22_07,00:26:06.670,00:26:09.620,move detergent
P22,P22_07,00:26:09.620,00:26:10.620,take sponge
P22,P22_07,00:26:10.620,00:26:11.620,turn tap on
P22,P22_07,00:26:11.620,00:26:12.770,wash sponge
P22,P22_07,00:26:12.770,00:26:16.140,turn tap off
P22,P22_07,00:26:16.140,00:26:19.190,spray detergent
P22,P22_07,00:26:19.190,00:26:24.910,clean microwave
P22,P22_07,00:26:24.910,00:26:32.590,clean microwave
P22,P22_07,00:26:32.590,00:26:40.770,clean microwave
P22,P22_07,00:26:40.770,00:26:42.000,open tap
P22,P22_07,00:26:42.000,00:26:44.370,rinse sponge
P22,P22_07,00:26:44.370,00:26:47.310,close tap
P22,P22_07,00:26:47.310,00:26:48.350,dry hands
P22,P22_07,00:26:48.350,00:26:49.440,put cloth
P22,P22_07,00:26:49.440,00:26:51.620,open cupboard
P22,P22_07,00:26:51.620,00:26:53.780,pick up degreaser
P22,P22_07,00:26:53.780,00:26:56.620,pick up sponge
P22,P22_07,00:26:56.620,00:26:57.670,spray degreaser
P22,P22_07,00:26:57.670,00:27:10.190,clean microwave
P22,P22_07,00:27:10.190,00:27:11.190,pick up detergent
P22,P22_07,00:27:11.190,00:27:12.190,put down detergent
P22,P22_07,00:27:12.190,00:27:13.880,pick up support
P22,P22_07,00:27:13.880,00:27:15.950,pick up grill
P22,P22_07,00:27:15.950,00:27:16.950,put down grill
P22,P22_07,00:27:16.950,00:27:19.750,put down support
P22,P22_07,00:27:19.750,00:27:26.290,lather grill
P22,P22_07,00:27:26.290,00:27:33.070,lather grill
P22,P22_07,00:27:33.070,00:27:39.280,lather grill
P22,P22_07,00:27:39.280,00:27:42.730,lather grill
P22,P22_07,00:27:42.730,00:27:46.270,put down grill
P22,P22_07,00:27:46.270,00:27:47.270,put on soap
P22,P22_07,00:27:47.270,00:27:51.390,open tap
P22,P22_07,00:27:51.390,00:27:52.510,lather support
P22,P22_07,00:27:52.510,00:27:54.770,open tap
P22,P22_07,00:27:54.770,00:28:04.630,rinse support
P22,P22_07,00:28:04.630,00:28:05.840,put down down support
P22,P22_07,00:28:05.840,00:28:10.610,rinse grill
P22,P22_07,00:28:10.610,00:28:13.280,lather grill
P22,P22_07,00:28:13.280,00:28:16.300,rinse grill
P22,P22_07,00:28:16.300,00:28:18.400,lather grill
P22,P22_07,00:28:18.400,00:28:23.200,rinse grill
P22,P22_07,00:28:23.200,00:28:24.440,rinse grill
P22,P22_07,00:28:24.440,00:28:26.570,put down down grill
P22,P22_07,00:28:26.570,00:28:27.820,rinse sponge
P22,P22_07,00:28:27.820,00:28:28.850,rinse sponge
P22,P22_07,00:28:28.850,00:28:29.970,put down down sponge
P22,P22_07,00:28:29.970,00:28:31.260,put down down sponge
P22,P22_07,00:28:31.260,00:28:32.260,rinse hands
P22,P22_07,00:28:32.260,00:28:34.920,close tap
P22,P22_07,00:28:34.920,00:28:35.920,dry hands
P22,P22_07,00:28:35.920,00:28:39.730,put down down rug
P22,P22_07,00:28:39.730,00:28:41.380,grab cloth
P22,P22_07,00:28:41.380,00:28:44.170,clean microwave oven
P22,P22_07,00:28:44.170,00:28:48.550,clean stove
P22,P22_07,00:28:48.550,00:28:53.850,clean microwave
P22,P22_07,00:28:53.850,00:29:00.100,clean microwave
P22,P22_07,00:29:00.100,00:29:05.400,clean stove top
P22,P22_07,00:29:05.400,00:29:06.400,clean stove top
P22,P22_07,00:29:06.400,00:29:10.250,clean microwave
P22,P22_07,00:29:10.250,00:29:11.250,open tap
P22,P22_07,00:29:11.250,00:29:12.600,rinse cloth
P22,P22_07,00:29:12.600,00:29:13.600,wring cloth
P22,P22_07,00:29:13.600,00:29:15.900,rinse cloth
P22,P22_07,00:29:15.900,00:29:17.780,put down cloth
P22,P22_07,00:29:17.780,00:29:18.780,open tap
P22,P22_07,00:29:18.780,00:29:19.780,rinse hands
P22,P22_07,00:29:19.780,00:29:20.780,close tap
P22,P22_07,00:29:20.780,00:29:21.780,shake hands
P22,P22_07,00:29:21.780,00:29:25.770,dry hands
P22,P22_07,00:29:25.770,00:29:26.770,pick up grill
P22,P22_07,00:29:26.770,00:29:30.270,dry grill
P22,P22_07,00:29:30.270,00:29:33.530,put grill
P22,P22_07,00:29:33.530,00:29:34.930,put cloth
P22,P22_07,00:29:34.930,00:29:45.210,mix pasta
P22,P22_07,00:29:45.210,00:29:47.200,move lid
P22,P22_07,00:29:47.200,00:29:50.790,pick up lid
P22,P22_07,00:29:50.790,00:29:51.790,put lid
P22,P22_07,00:29:51.790,00:29:55.320,put wooden fork
P22,P22_07,00:29:55.320,00:29:56.320,pick up support
P22,P22_07,00:29:56.320,00:29:57.320,dry support
P22,P22_07,00:29:57.320,00:30:01.440,open microwave oven
P22,P22_07,00:30:01.440,00:30:06.270,insert support
P22,P22_07,00:30:06.270,00:30:08.090,pick up dish
P22,P22_07,00:30:08.090,00:30:14.840,dry dish
P22,P22_07,00:30:14.840,00:30:19.340,insert dish
P22,P22_07,00:30:19.340,00:30:22.060,take rack
P22,P22_07,00:30:22.060,00:30:23.060,put rack in
P22,P22_07,00:30:23.060,00:30:28.090,close microwave door
P22,P22_07,00:30:28.090,00:30:29.150,put down rag
P22,P22_07,00:30:29.150,00:30:30.150,open cupboard
P22,P22_07,00:30:30.150,00:30:31.150,get pasta strainer
P22,P22_07,00:30:31.150,00:30:32.690,close cupboard
P22,P22_07,00:30:32.690,00:30:34.000,turn on tap
P22,P22_07,00:30:34.000,00:30:38.410,rinse sink
P22,P22_07,00:30:38.410,00:30:39.470,rinse sink
P22,P22_07,00:30:39.470,00:30:40.720,turn off tap
P22,P22_07,00:30:40.720,00:30:45.680,put down pasta strainer
P22,P22_07,00:30:45.680,00:30:49.890,turn off cooker
P22,P22_07,00:30:49.890,00:30:51.580,open drawer
P22,P22_07,00:30:51.580,00:30:52.580,get pot holder
P22,P22_07,00:30:52.580,00:30:54.570,get rag
P22,P22_07,00:30:54.570,00:30:57.270,close drawer
P22,P22_07,00:30:57.270,00:31:02.690,get pot
P22,P22_07,00:31:02.690,00:31:03.790,put down down pot
P22,P22_07,00:31:03.790,00:31:04.790,open tap
P22,P22_07,00:31:04.790,00:31:07.250,move tap
P22,P22_07,00:31:07.250,00:31:08.440,pour water
P22,P22_07,00:31:08.440,00:31:12.690,put down down pot
P22,P22_07,00:31:12.690,00:31:14.160,grab colander
P22,P22_07,00:31:14.160,00:31:17.570,put down down colander
P22,P22_07,00:31:17.570,00:31:20.180,close tap
P22,P22_07,00:31:20.180,00:31:21.180,pour pasta
P22,P22_07,00:31:21.180,00:31:26.410,put down down pot
P22,P22_07,00:31:26.410,00:31:28.640,put down down pot
P22,P22_07,00:31:28.640,00:31:32.200,put down down mitt
P22,P22_07,00:31:32.200,00:31:38.030,shake pasta
P22,P22_07,00:31:38.030,00:31:39.070,open drawer
P22,P22_07,00:31:39.070,00:31:40.400,grab gas lighter
P22,P22_07,00:31:40.400,00:31:43.760,turn on pan
P22,P22_07,00:31:43.760,00:31:47.810,turn on stove
P22,P22_07,00:31:47.810,00:31:54.750,turn on stove
P22,P22_07,00:31:54.750,00:31:58.040,pick up lid
P22,P22_07,00:31:58.040,00:32:02.090,put down lid
P22,P22_07,00:32:02.090,00:32:03.250,pick up pasta
P22,P22_07,00:32:03.250,00:32:04.430,pour pasta
P22,P22_07,00:32:04.430,00:32:06.610,put down colander
P22,P22_07,00:32:06.610,00:32:09.960,pick up wooden spoon
P22,P22_07,00:32:09.960,00:32:18.340,stir pasta
P22,P22_07,00:32:18.340,00:32:21.410,open cabinet
P22,P22_07,00:32:21.410,00:32:22.460,pick up pesto sauce
P22,P22_07,00:32:22.460,00:32:24.620,close cabinet
P22,P22_07,00:32:24.620,00:32:26.610,open pesto sauce
P22,P22_07,00:32:26.610,00:32:27.960,open drawer
P22,P22_07,00:32:27.960,00:32:30.500,pick up teaspoon
P22,P22_07,00:32:30.500,00:32:31.790,take pesto sauce
P22,P22_07,00:32:31.790,00:32:33.590,put on pesto sauce
P22,P22_07,00:32:33.590,00:32:34.590,take pesto sauce
P22,P22_07,00:32:34.590,00:32:38.480,put on pesto sauce
P22,P22_07,00:32:38.480,00:32:40.690,pick up spoon
P22,P22_07,00:32:40.690,00:32:45.310,stir pasta
P22,P22_07,00:32:45.310,00:32:53.120,stir pasta
P22,P22_07,00:32:53.120,00:33:00.760,stir pasta
P22,P22_07,00:33:00.760,00:33:02.510,pick up jar
P22,P22_07,00:33:02.510,00:33:05.180,pick up pesto sauce
P22,P22_07,00:33:05.180,00:33:07.940,put in pesto sauce
P22,P22_07,00:33:07.940,00:33:13.690,stir pasta
P22,P22_07,00:33:13.690,00:33:19.810,stir pasta
P22,P22_07,00:33:19.810,00:33:22.750,stir pasta
P22,P22_07,00:33:22.750,00:33:24.390,pick up jar
P22,P22_07,00:33:24.390,00:33:27.270,put in pesto sauce
P22,P22_07,00:33:27.270,00:33:32.000,pour pesto
P22,P22_07,00:33:32.000,00:33:35.940,put pesto
P22,P22_07,00:33:35.940,00:33:36.940,pick up pesto
P22,P22_07,00:33:36.940,00:33:38.800,put pesto
P22,P22_07,00:33:38.800,00:33:39.800,pick up pesto
P22,P22_07,00:33:39.800,00:33:42.470,put pesto
P22,P22_07,00:33:42.470,00:33:44.700,put jar
P22,P22_07,00:33:44.700,00:33:46.510,clean teaspoon
P22,P22_07,00:33:46.510,00:33:47.910,put teaspoon
P22,P22_07,00:33:47.910,00:33:56.160,mix pasta
P22,P22_07,00:33:56.160,00:34:02.150,mix pasta
P22,P22_07,00:34:02.150,00:34:08.139,mix pasta
P22,P22_07,00:34:08.139,00:34:13.330,mix pasta
P22,P22_07,00:34:13.330,00:34:20.480,mix pasta
P22,P22_07,00:34:20.480,00:34:23.990,stir pasta
P22,P22_07,00:34:23.990,00:34:25.730,pick up teaspoon
P22,P22_07,00:34:25.730,00:34:28.889,take pesto
P22,P22_07,00:34:28.889,00:34:30.639,put in pesto
P22,P22_07,00:34:30.639,00:34:31.889,take pesto
P22,P22_07,00:34:31.889,00:34:32.889,put in pesto
P22,P22_07,00:34:32.889,00:34:35.659,take pesto
P22,P22_07,00:34:35.659,00:34:36.659,put in pesto
P22,P22_07,00:34:36.659,00:34:40.810,put down teaspoon
P22,P22_07,00:34:40.810,00:34:42.950,pick up water
P22,P22_07,00:34:42.950,00:34:45.460,pour water
P22,P22_07,00:34:45.460,00:34:46.620,close bottle of water
P22,P22_07,00:34:46.620,00:34:48.850,put down bottle of water
P22,P22_07,00:34:48.850,00:34:53.500,pour water
P22,P22_07,00:34:53.500,00:35:00.020,stir pasta
P22,P22_07,00:35:00.020,00:35:04.090,stir pasta
P22,P22_07,00:35:04.090,00:35:11.360,stir pasta
P22,P22_07,00:35:11.360,00:35:17.930,stir pasta
P22,P22_07,00:35:17.930,00:35:26.330,stir pasta
P22,P22_07,00:35:26.330,00:35:31.540,stir pasta
P22,P22_07,00:35:31.540,00:35:32.960,pick spoon
P22,P22_07,00:35:32.960,00:35:37.290,clean teaspoon
P22,P22_07,00:35:37.290,00:35:38.290,put down teaspoon
P22,P22_07,00:35:38.290,00:35:46.130,stir pasta
P22,P22_07,00:35:46.130,00:35:50.830,set up stove
P22,P22_07,00:35:50.830,00:35:56.600,stir pasta
P22,P22_07,00:35:56.600,00:35:57.600,stir pasta
P22,P22_07,00:35:57.600,00:35:59.660,put down wooden spoon
P22,P22_07,00:35:59.660,00:36:01.540,pick lid
P22,P22_07,00:36:01.540,00:36:04.740,put lid in place
P22,P22_07,00:36:04.740,00:36:07.300,turn off cooker
P22,P22_07,00:36:07.300,00:36:08.900,move
P22,P22_07,00:36:08.900,00:36:10.990,turn on tap
P22,P22_07,00:36:10.990,00:36:11.990,rinse hands
P22,P22_07,00:36:11.990,00:36:13.100,turn off tap
P22,P22_07,00:36:13.100,00:36:16.000,dry hands
P22,P22_07,00:36:16.000,00:36:17.039,put down kitchen towel
P22,P22_08,00:00:03.889,00:00:07.330,take saucepan
P22,P22_08,00:00:07.330,00:00:09.000,turn on tap
P22,P22_08,00:00:09.000,00:00:12.000,fill saucepan
P22,P22_08,00:00:12.000,00:00:13.549,take spoon
P22,P22_08,00:00:13.549,00:00:16.730,put in saucepan
P22,P22_08,00:00:16.730,00:00:17.730,dry hands
P22,P22_08,00:00:17.730,00:00:19.650,dry cutlery
P22,P22_08,00:00:19.650,00:00:20.650,open drawer
P22,P22_08,00:00:20.650,00:00:21.900,put down spoon
P22,P22_08,00:00:21.900,00:00:25.710,put down knife
P22,P22_08,00:00:25.710,00:00:26.710,take fork
P22,P22_08,00:00:26.710,00:00:29.449,put down fork
P22,P22_08,00:00:29.449,00:00:30.630,take mezzaluna knife
P22,P22_08,00:00:30.630,00:00:36.030,dry mezzaluna knife
P22,P22_08,00:00:36.030,00:00:37.850,turn off tap
P22,P22_08,00:00:37.850,00:00:38.850,open drawer
P22,P22_08,00:00:38.850,00:00:39.899,put down mezzaluna knife
P22,P22_08,00:00:39.899,00:00:42.120,close drawer
P22,P22_08,00:00:42.120,00:00:43.440,take container
P22,P22_08,00:00:43.440,00:00:44.559,put down container
P22,P22_08,00:00:44.559,00:00:46.309,take box
P22,P22_08,00:00:46.309,00:00:52.410,put down box
P22,P22_08,00:00:52.410,00:00:54.350,put down waste
P22,P22_08,00:00:54.350,00:00:55.350,pick up lid
P22,P22_08,00:00:55.350,00:00:56.350,pick up silverware
P22,P22_08,00:00:56.350,00:00:58.309,put down silverware
P22,P22_08,00:00:58.309,00:00:59.309,put down lid
P22,P22_08,00:00:59.309,00:01:02.920,move colander
P22,P22_08,00:01:02.920,00:01:04.400,open cabinet
P22,P22_08,00:01:04.400,00:01:06.280,put down bowl
P22,P22_08,00:01:06.280,00:01:07.780,put down cup
P22,P22_08,00:01:07.780,00:01:10.060,close cabinet
P22,P22_08,00:01:10.060,00:01:11.130,pick up jar
P22,P22_08,00:01:11.130,00:01:13.150,put down jar
P22,P22_08,00:01:13.150,00:01:16.950,pick up lid
P22,P22_08,00:01:16.950,00:01:21.659,put down lid
P22,P22_08,00:01:21.659,00:01:23.049,pick up plate
P22,P22_08,00:01:23.049,00:01:24.060,put down plate
P22,P22_08,00:01:24.060,00:01:25.060,put down fork
P22,P22_08,00:01:25.060,00:01:26.060,pick up paper
P22,P22_08,00:01:26.060,00:01:28.310,pick up plates
P22,P22_08,00:01:28.310,00:01:29.930,pick up plates
P22,P22_08,00:01:29.930,00:01:30.930,open trash can
P22,P22_08,00:01:30.930,00:01:33.750,throw out paper
P22,P22_08,00:01:33.750,00:01:36.280,pick up pan
P22,P22_08,00:01:36.280,00:01:37.600,put down pan
P22,P22_08,00:01:37.600,00:01:39.180,open tap
P22,P22_08,00:01:39.180,00:01:40.399,move tap
P22,P22_08,00:01:40.399,00:01:41.399,wash hands
P22,P22_08,00:01:41.399,00:01:43.630,move silverware
P22,P22_08,00:01:43.630,00:01:58.170,rinse plate
P22,P22_08,00:01:58.170,00:02:01.090,put down plate
P22,P22_08,00:02:01.090,00:02:03.490,close tap
P22,P22_08,00:02:03.490,00:02:04.719,move pot
